PROVINCE,DISTRICT,TEHSIL,AREA,TOTAL_MALE,TOTAL_FEMALE,FULL_VAC_MALE,FULL_VAC_MALE_YD,FULL_VAC_FEMALE,FULL_VAC_FEMALE_YD,PART_VAC_MALE,PART_VAC_MALE_YD,PART_VAC_FEMALE,PART_VAC_FEMALE_YD,lat,long
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 80,"1,319",919,686,16,320,13,893,4,533,7,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 81,448,335,159,7,55,23,257,6,152,9,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 82??,314,288,141,2,78,2,194,,130,,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 87,316,248,98,4,36,2,182,,103,2,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 88,293,232,95,,44,1,172,,117,,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 89,"1,236",938,406,8,245,3,692,6,447,2,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 90,874,779,244,2,126,1,440,2,346,4,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 91,339,240,91,,47,,173,,124,,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 92,"1,059",862,264,1,114,1,538,6,361,3,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 93,"1,548","1,234",622,6,282,2,"1,028",7,627,8,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 95,471,427,118,3,62,1,230,,162,,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 96,378,330,161,1,103,2,255,,202,1,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 97,378,320,141,2,72,3,249,,146,1,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 98,647,485,250,1,114,1,392,1,224,3,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ???? 99,773,650,253,1,89,3,437,5,226,1,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ????112,517,410,168,7,114,3,310,3,216,4,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ????119,"1,616","1,350",725,3,407,1,"1,059",2,706,4,25.5065,69.0136
Sindh,MIRPUR KHAS,HUSSAIN BUX MARI,???? ????94,784,627,205,3,80,3,399,2,210,6,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,? ???? ???? 1,501,448,207,2,124,2,334,1,266,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???????,252,180,96,,54,2,137,1,106,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,????? ????1,591,615,216,1,145,4,373,2,333,6,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,????? ????2,"2,281","1,876",869,21,586,14,"1,520",12,"1,061",12,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,????? ?????2,576,373,224,3,117,3,388,2,212,2,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,?????,"1,744","1,523",651,16,460,11,"1,163",4,956,10,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? ?????,"11,088","9,479","5,483",32,"3,374",53,"7,362",11,"5,157",13,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,?????,371,271,144,10,94,17,226,4,173,4,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ??????,"1,188","1,041",434,4,209,1,744,3,509,4,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 203,567,526,187,1,102,1,363,1,308,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 205,608,489,248,3,140,12,407,,298,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 264,565,467,196,2,118,,320,,221,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 309,264,235,93,,55,,163,1,124,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 310,490,411,173,2,91,1,291,2,208,5,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 311,417,327,116,4,58,1,238,1,169,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 312,164,182,38,2,30,,97,,103,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 313,560,482,208,4,116,1,362,,235,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 314,254,211,60,2,24,2,137,1,87,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 315,593,519,199,4,92,2,365,1,262,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 317,729,659,242,4,132,4,456,2,344,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 318,625,527,222,,169,1,386,,306,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 318??,53,48,32,,28,,39,,38,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 319,540,449,270,1,209,3,366,,262,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 319 ??,211,165,79,1,36,,139,,81,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 319??,163,136,68,,68,,108,2,100,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 340,300,233,107,20,49,27,198,2,141,5,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 341,438,332,156,2,81,5,291,2,214,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 343,362,331,149,1,80,1,274,1,199,2,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 344,478,422,166,8,105,3,322,2,237,3,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 352,751,679,232,1,137,1,491,5,403,2,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 353,658,550,191,1,84,,399,2,272,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 354,510,377,146,2,65,3,290,,186,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 354??,467,361,165,1,72,1,278,1,170,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 357,249,202,113,1,90,1,178,,134,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 358,314,254,134,3,83,1,234,,160,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 358 ??,529,411,239,4,160,6,388,1,290,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 359,826,622,217,10,82,5,481,7,262,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 360,352,287,92,1,27,,193,1,114,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 362,667,508,206,2,113,2,426,4,243,8,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 363,221,193,55,,39,1,153,,113,4,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 365,369,297,196,1,114,1,279,,185,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 366,591,506,197,5,124,1,400,3,278,6,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 366??,310,230,112,1,62,4,210,2,136,6,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 367,539,452,169,3,118,1,326,4,238,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 368,617,533,246,1,164,,417,2,297,2,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 369,749,624,263,2,174,5,455,1,365,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 370,743,685,262,2,153,1,495,,373,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 370??,430,348,148,5,90,5,286,2,213,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 371,"1,038",885,353,5,225,4,671,,531,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 372,742,630,240,5,144,8,454,5,306,5,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 373,597,564,234,5,157,4,363,,289,3,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 373??,546,503,286,2,245,2,408,,347,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 374,564,488,276,2,221,8,402,,342,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 375,626,589,249,4,239,6,416,1,324,3,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? 376,282,267,110,1,83,6,195,,160,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? ??344,579,572,229,5,156,4,411,2,383,7,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ???? ??345,174,124,41,1,21,1,115,1,77,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????202,691,605,251,2,175,3,418,2,317,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????316,512,425,198,1,105,,349,1,243,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????319??,"1,162",973,612,5,432,1,829,,589,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????341??,653,623,265,,200,3,446,,413,2,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????342,"1,037",911,518,3,417,4,779,3,686,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????355,413,366,156,1,112,,291,1,254,1,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????356,"1,020",918,462,5,335,5,734,2,616,2,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????367??,235,196,67,1,42,,125,1,96,3,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,???? ????368??,330,342,97,1,70,1,202,1,192,,25.5065,69.0136
Sindh,MIRPUR KHAS,JHUDO,?? ??? ???? ?????,"7,103","5,717","3,424",38,"2,043",63,"4,737",15,"3,038",22,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 208,351,295,106,3,64,,223,,135,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 209,"1,090",917,343,4,274,3,697,2,510,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 210,314,265,111,1,74,3,174,,110,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 211,403,340,145,1,98,,274,1,182,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 213,261,228,107,1,53,,155,,111,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 214,234,182,76,2,54,2,144,,88,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 215,525,457,190,1,120,,307,,217,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 216,178,138,76,,51,1,116,,71,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 218,756,611,305,3,181,2,526,,367,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 221,"1,812","1,658",733,6,501,2,"1,203",,927,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 222,399,336,176,1,115,,284,,210,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 223,438,387,171,1,129,,283,,182,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 230,482,470,222,1,151,,354,,291,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 231,444,383,162,1,129,,294,,228,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 232,252,199,85,1,53,1,161,1,122,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 233,535,428,218,3,132,1,347,1,231,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 234,251,159,76,1,26,,156,1,65,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 251,772,652,348,,194,,476,,323,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 252,"1,077",866,534,7,347,6,772,2,518,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 253,540,433,245,4,128,1,410,1,274,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 254,792,719,309,5,207,2,538,1,392,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 255,"1,571","1,362",618,5,363,1,"1,025",3,746,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 256,"1,139","1,019",421,2,324,2,740,,571,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 257,735,583,279,,127,,523,,287,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 258,753,630,258,6,173,8,484,5,331,5,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 259,"1,267","1,158",486,4,340,4,755,6,611,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 260,513,431,178,2,107,,347,,203,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 261,913,876,382,1,214,1,600,1,449,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 266,547,457,151,2,77,,295,1,208,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 267,435,379,158,5,75,1,288,,177,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 268,363,317,108,,77,,228,1,163,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 268??,93,81,33,,19,,65,,51,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 269,"1,103",985,435,,263,2,767,,472,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 270,574,513,207,2,140,1,428,,309,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 270??,843,690,445,4,298,3,545,3,353,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 271,"1,369","1,278",676,11,500,16,"1,074",4,819,6,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 272,644,555,280,10,192,10,451,1,313,5,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 273,"1,318","1,154",523,4,356,5,858,4,599,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 274,917,790,350,2,229,3,585,1,388,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 275,"1,231","1,129",490,4,307,1,805,2,576,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 276,585,501,194,2,121,1,374,,254,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 278,615,513,194,,87,,359,,221,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 279??,414,341,176,1,108,,277,,205,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 280,819,711,344,2,256,2,541,2,410,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 281,482,422,171,2,105,,290,,179,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 282,"3,067","2,719","1,379",8,854,11,"1,995",4,"1,414",2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 283,432,365,204,1,127,2,302,,220,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 284,841,727,280,10,197,5,527,3,374,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 285,"1,738","1,449",752,18,544,5,"1,189",2,901,7,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 286,923,756,267,6,162,4,566,3,362,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 287,894,850,272,2,209,8,550,2,451,5,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 288,133,108,38,,18,1,80,,56,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 290,641,618,206,2,177,3,411,2,324,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 290??,"1,178","1,046",345,5,227,7,718,2,566,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 291,"1,655","1,438",589,5,352,6,987,5,729,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 292,"1,215","1,048",395,28,246,25,757,5,518,7,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 293,522,425,155,3,111,1,292,1,205,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 294,"1,113",901,410,3,227,6,719,1,443,4,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 297,"1,128",952,378,2,267,2,690,4,515,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 298,462,475,128,3,103,2,256,,219,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 299,341,301,126,1,81,,235,,183,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 300,428,399,173,,115,,287,1,204,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 301,564,540,277,1,172,2,365,2,268,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 301??,442,333,243,3,147,5,249,1,123,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 302,852,763,280,1,213,5,537,3,420,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 303,387,351,128,2,91,,219,7,153,6,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 303??,155,116,61,,30,,114,,61,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 304,473,363,150,1,72,,328,1,178,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 304??,302,207,95,,52,,199,1,105,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 305,655,523,228,,131,,436,2,271,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 306,366,295,101,,69,1,203,,127,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 307,"1,018",952,275,4,149,7,543,5,372,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 308,329,272,146,,84,,186,1,129,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 308??,106,84,34,,13,,70,,41,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 320,337,271,106,1,60,,228,1,141,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 320??,70,51,22,1,5,1,37,,15,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 320??,841,735,298,8,146,8,558,1,414,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 322,595,552,190,3,141,1,392,2,322,4,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 322??,524,435,175,3,92,2,338,,219,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 323,694,597,214,5,130,1,440,,305,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 324,"1,098",899,484,4,303,5,729,2,528,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 328,326,261,109,2,60,4,189,2,126,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 328??,"1,110",979,345,5,209,3,729,2,515,4,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 329,368,272,102,1,45,1,190,3,97,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 330,"1,186","1,075",395,4,249,8,768,5,587,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 331,744,711,214,3,137,3,452,2,370,4,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 332,"1,470","1,284",532,5,281,4,955,4,629,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 333,"1,599","1,382",619,11,423,,"1,007",4,764,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 334,"1,054",959,332,3,248,2,651,5,490,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 335,761,632,224,6,93,6,491,1,303,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 336,513,432,165,3,79,3,296,3,183,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 337,356,297,108,4,73,1,217,1,162,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 338,314,248,116,3,55,,217,3,125,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 339,388,336,174,4,118,1,260,,194,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 339??,312,269,128,3,84,,207,,154,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 346,650,528,208,,124,,388,3,251,3,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 347,76,60,28,1,13,,44,,26,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 348,506,406,200,2,123,1,330,,236,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 348??,247,176,92,1,59,,169,4,113,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 349,530,434,184,3,102,2,366,2,239,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 349??,127,90,47,1,25,,79,,53,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 350,438,440,137,2,98,1,284,,249,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ???? 351,554,400,166,3,78,,354,2,207,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????212,613,503,289,5,154,1,425,,274,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????235,784,648,315,3,219,4,431,,285,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????274??,858,763,495,1,294,,629,,425,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????277,478,370,226,4,101,3,339,2,227,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????279,215,152,62,,31,,110,,74,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????289,380,339,113,1,102,,230,1,194,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????295,918,791,347,,230,,615,1,426,1,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????296,589,555,173,7,129,1,353,1,295,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????321,646,569,245,2,127,2,457,,314,2,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,???? ????345,156,101,52,1,24,,93,,46,,25.5065,69.0136
Sindh,MIRPUR KHAS,KOT GHULAM MUHAMMAD,??? ???? ???? ???? ?????,"8,666","7,549","4,534",23,"2,821",16,"5,799",8,"4,122",10,25.5065,69.0136
Sindh,MIRPUR KHAS,MIRPUR KHAS,??? ??? ???????? ?????,"85,468","72,060","40,239",189,"22,125",200,"47,947",59,"28,163",82,25.5065,69.0136
Sindh,MIRPUR KHAS,MIRPUR KHAS,?????? ??????? ?????,179,172,85,,64,,104,,76,,25.5065,69.0136
Sindh,MIRPUR KHAS,MIRPUR KHAS,???????,"3,767","3,319","1,701",11,"1,131",20,"2,234",3,"1,558",6,25.5065,69.0136
Sindh,MIRPUR KHAS,MIRPUR KHAS,????,"3,832","3,292","1,898",21,"1,398",22,"2,482",2,"1,846",8,25.5065,69.0136
Sindh,MIRPUR KHAS,SHUJAABAD,???? ????,"12,713","10,396","5,507",47,"3,505",38,"7,785",6,"5,429",16,25.5065,69.0136
Sindh,MIRPUR KHAS,SHUJAABAD,???? ????,"34,400","29,381","16,492",96,"10,654",100,"22,182",41,"16,837",43,25.5065,69.0136
