PROVINCE,DISTRICT,TEHSIL,AREA,TOTAL_MALE,TOTAL_FEMALE,TOTAL_MALE_12_17,TOTAL_FEMALE_12_17,FULL_VAC_MALE,FULL_VAC_MALE_YD,FULL_VAC_FEMALE,FULL_VAC_FEMALE_YD,PART_VAC_MALE,PART_VAC_MALE_YD,PART_VAC_FEMALE,PART_VAC_FEMALE_YD,lat,long
Sindh,THARPARKAR,MITHI,??????,225,202,95,60,5,,1,,41,,7,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,?????,852,757,247,211,1,,1,,43,2,36,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,??????,120,101,36,40,,,,,3,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,?????,357,322,121,95,,,,,6,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,??????,91,55,33,18,,,,,1,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,????? ?? ????,2,4,1,2,,,,,,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,???????,247,196,72,43,,,,,14,,3,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,???????,638,533,236,169,4,,1,,39,,16,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,??????????????,796,691,257,218,9,,4,,64,,29,1,24.8777,70.2408
Sindh,THARPARKAR,MITHI,????????,12,9,4,,,,,,,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,?????? ????,"1,027",810,347,252,51,,6,,166,,44,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,????,657,515,234,144,8,,1,,99,3,51,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,???? ????,"4,804","4,753","1,849","1,678",121,1,147,1,510,1,487,5,24.8777,70.2408
Sindh,THARPARKAR,MITHI,????,1,2,,2,,,,,,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,?????,66,50,24,12,1,,,,4,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,?????,736,622,237,182,4,,,,29,,5,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,???????,332,229,108,85,4,,,,15,,1,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,?????,7,,4,,,,,,,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,??????,862,807,355,285,8,2,3,,59,,23,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,???? ??,"1,171",999,378,296,13,,,,51,,11,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,??????,891,754,363,259,10,,3,,88,,31,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,?????? ????,"1,238","1,208",485,420,29,1,38,,245,1,162,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,????????,513,412,163,110,1,,,,6,,1,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,??? ??? ???,4,4,,2,,,,,,,,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,?????,754,633,300,211,13,,2,,53,,13,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,???????,305,265,131,100,4,,,,27,1,7,,24.8777,70.2408
Sindh,THARPARKAR,MITHI,????,24,12,6,5,,,,,,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,???????,269,151,76,28,,,,,2,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????????,60,51,10,13,,,,,,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,143,66,44,13,,,,,,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,???????,333,248,105,73,,,,,5,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,134,65,52,23,2,,1,,6,,2,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????? ????,109,48,33,16,,,,,1,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,61,50,25,18,2,,,,4,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,456,394,169,128,2,1,1,,9,,8,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,123,56,54,20,,,,,4,,1,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????,174,112,71,27,,,,,1,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,202,91,77,33,,,,,3,,1,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??? ????,219,184,69,64,,,,,6,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,???????,55,32,23,10,2,,,,4,,2,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,128,104,53,39,2,,,,3,,2,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????,85,55,31,14,,,,,4,,1,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,210,144,69,43,1,,,,3,,1,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????? ???,62,44,21,12,,,,,2,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,???????,117,88,51,32,,,,,,,1,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,???? ???,573,471,221,180,2,,2,,13,1,12,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,??????,260,172,75,37,,,,,6,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????? ??????,45,31,25,12,,,,,,,1,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????????,526,373,197,127,5,1,,,18,,8,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,???????,482,321,158,80,2,,,,15,,10,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????????,138,90,36,27,,,,,3,,4,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????? ???,175,130,59,44,,,,,2,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????,133,109,48,34,,,,,2,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????,37,40,11,12,,,,,1,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????,136,58,51,19,5,,,,7,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????,526,455,209,168,1,,3,,23,,10,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,???????,310,268,132,108,5,,,1,16,,9,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????????,179,118,66,27,1,,,,2,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????,504,276,209,89,3,,2,,10,,3,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,???????,154,66,51,19,,,,,2,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????????,152,105,61,37,2,,,,6,,2,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????,52,37,26,7,,,,,4,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????,150,119,56,47,,,,,5,,,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,?????,49,34,17,13,2,,,,3,,1,,24.8777,70.2408
Sindh,THARPARKAR,NAGAR PARKAR,????? ????,121,87,42,34,,,,,4,,,,24.8777,70.2408
Sindh,THATTA,GHORABARI,?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,22,17,6,4,1,,,,1,,1,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,44,41,15,12,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,26,18,11,8,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????????,45,47,4,9,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??,16,4,9,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?? ?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,28,12,8,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,43,24,26,8,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???????,13,16,1,5,,,,,,,3,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????????,162,119,47,25,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???? ???,46,62,18,23,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,27,33,14,11,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????????,31,20,18,7,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??????,16,7,10,3,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???? ?? ??,13,9,5,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,47,23,23,12,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??????,8,2,1,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?? ?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???,23,13,11,5,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???? ???,13,7,8,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????? ???,18,10,10,6,,,,,2,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???? ????? ???? ?????,6,5,1,2,,1,,,1,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,24,9,13,3,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??????,5,1,2,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??? ???,33,18,19,4,,,,,2,,1,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,60,54,22,27,,,,,1,,3,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???? ?????,9,6,2,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??????,15,5,12,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,14,19,3,7,,,,,1,,1,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,25,12,10,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???,12,5,5,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???????,54,62,29,33,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??????,1,3,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???? ?????,70,68,22,17,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????? ????,31,21,13,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???,71,68,28,29,,,1,1,2,,5,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????? ???,4,4,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???,2,,2,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???,21,18,6,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,3,2,2,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???????,21,14,6,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,65,35,43,19,1,,,,3,,2,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??? ?????,41,28,22,9,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,65,64,32,31,,,,,,,1,1,24.7475,67.9106
Sindh,THATTA,GHORABARI,???? ???????,20,11,10,6,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??????,6,3,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????? ??? ?????????,221,173,71,45,,,,,2,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,27,20,10,7,,,,,3,,2,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,264,263,83,112,,,,,7,,7,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,1,6,,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,7,10,6,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???? ??? ???,28,26,16,11,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,75,67,28,36,,,,,,2,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,28,17,11,6,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,????,22,29,10,11,1,,2,,1,,2,,24.7475,67.9106
Sindh,THATTA,GHORABARI,??????,2,2,1,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,GHORABARI,?????,59,41,23,16,,,1,,,,2,,24.7475,67.9106
Sindh,THATTA,GHORABARI,???????,12,11,4,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,54,32,26,13,,,,,2,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????,22,6,9,1,,,,,2,,1,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??????????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????? ?????,6,3,2,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,3,,3,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ?????,60,47,32,22,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,2,2,1,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,121,69,49,20,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????? ??????? ???,56,52,21,18,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????? ?????,13,6,,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??????,89,90,26,19,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??????,19,17,5,5,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????,2,1,1,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,18,14,8,6,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,27,16,10,6,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,25,8,8,2,,,,,2,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ??????,18,21,10,7,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?? ? ??? ?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????????,5,,3,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ???,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ??????,27,14,8,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????,1,1,1,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ????,7,3,5,,,,,,,1,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????????,2,,1,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??????,2,,2,,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ???????,1,,1,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ????? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ????,1,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????? ????,11,6,4,4,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ??? ??,34,17,16,5,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ??? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????? ?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ?? ?????,1,,1,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,?????? ?????,16,16,5,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ???? ???? ?????,49,61,13,25,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ??? ??? ???,,4,,2,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,???? ????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,??? ????,50,25,35,8,,,,,,,,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????? ????,82,80,38,29,2,,,,7,,2,,24.7475,67.9106
Sindh,THATTA,KETI BUNDER,????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????????,5,12,5,6,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????,11,3,4,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???,18,8,6,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,84,74,36,20,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,50,44,24,15,,,,,2,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,10,10,5,3,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,142,129,48,57,,,,,9,1,8,1,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,41,38,12,16,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ???,19,7,14,5,2,,,,3,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,72,67,12,10,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,11,11,5,3,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???,54,28,21,11,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ??????,33,28,12,13,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,13,13,7,8,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,44,40,19,16,,,,,1,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???,25,22,3,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???,54,64,14,19,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ???,27,16,12,5,,,,,1,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,24,14,10,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,25,30,10,15,,,1,,,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????????,49,65,24,23,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????,44,36,10,11,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,43,42,11,13,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,25,19,7,5,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ???,127,111,51,37,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,4,,1,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ???? ?????,9,16,1,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ????,181,195,76,88,2,2,,2,9,,8,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ???? ???? 1,29,33,11,10,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ???? ???? 3,1,2,1,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ???? ???? 4,3,2,1,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????? ???? 2,8,6,3,3,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,3,5,1,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???,55,38,7,16,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?? ??,20,18,6,12,,,,,1,,3,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,25,18,10,6,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????????,29,17,14,7,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,12,8,3,3,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ????,26,15,14,5,,1,,,3,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ??????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ??? ?????,126,123,45,40,1,,,,11,,6,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ??? ????? ???? ?????,546,621,206,256,1,,,1,17,,26,1,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?? ?????,7,3,2,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,42,36,18,13,1,,,,4,,3,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ?????,25,10,10,6,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,25,31,12,8,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,466,471,163,177,,,,,3,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????? ???,2,3,1,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,4,,3,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?? ????,18,14,7,5,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????,12,14,6,6,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ??????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????????,65,51,25,15,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,53,33,20,12,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,37,36,14,15,,,,,,,2,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ??????,79,61,23,21,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ????? ????,56,55,17,9,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ??????,95,63,37,27,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,39,36,14,18,,,,,,,2,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,2,3,,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,17,15,8,5,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,110,85,42,43,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,4,5,2,2,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,20,22,6,8,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,142,126,55,50,1,1,,,33,,28,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,27,36,12,13,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ??????,2,,1,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????????,7,11,6,3,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,34,22,17,10,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????,33,31,15,12,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??? ?????,18,14,7,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,57,54,21,19,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????,66,44,39,18,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????? ???,64,55,11,14,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ??,5,4,2,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???????,6,4,4,4,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,10,11,3,1,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,36,31,17,12,,,,,4,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???,469,348,143,90,5,,2,,9,,8,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????,19,15,10,6,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,????? ???? ?????,"1,092","1,146",464,507,5,,4,,28,,36,1,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,??????? ????,"1,552","1,719",711,675,3,,2,,37,1,29,1,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,24,21,10,5,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,37,22,16,6,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,???? ???,16,9,7,3,,,,,,,1,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,30,24,7,10,,,,,,,,,24.7475,67.9106
Sindh,THATTA,MIRPUR SAKRO,?????,,,,,,,,,,,,,24.7475,67.9106
Sindh,THATTA,THATTA,????,175,138,61,40,,,,,1,,,,24.7475,67.9106
Sindh,THATTA,THATTA,???????,57,33,35,6,,,,,2,,,,24.7475,67.9106
Sindh,THATTA,THATTA,????????,99,84,35,28,,,,,,,,,24.7475,67.9106
Sindh,THATTA,THATTA,???? ???,10,6,2,,,,,,,,,,24.7475,67.9106
